clip_id,participant_id,cohort,question_id,prompt_type,voiceform_question_order,audio_path
P0413_q64,P0413,reconsent,64.0,scenario,132,audio/reconsent/P0413/P0413_q64.wav
P0413_q65,P0413,reconsent,65.0,scenario,133,audio/reconsent/P0413/P0413_q65.wav
P0413_q67,P0413,reconsent,67.0,scenario,135,audio/reconsent/P0413/P0413_q67.wav
P0413_q68,P0413,reconsent,68.0,scenario,136,audio/reconsent/P0413/P0413_q68.wav
P0413_q70,P0413,reconsent,70.0,suffix_number,138,audio/reconsent/P0413/P0413_q70.wav
P0413_q71,P0413,reconsent,71.0,suffix_additional,139,audio/reconsent/P0413/P0413_q71.wav
P0413_q72,P0413,reconsent,72.0,demographic,140,audio/reconsent/P0413/P0413_q72.wav
P0413_q73,P0413,reconsent,73.0,dialect,142,audio/reconsent/P0413/P0413_q73.wav
P0413_mic_check,P0413,reconsent,,mic_check,141,audio/reconsent/P0413/P0413_mic_check.wav
P0414_q02,P0414,reconsent,2.0,scenario,70,audio/reconsent/P0414/P0414_q02.wav
P0414_q03,P0414,reconsent,3.0,scenario,71,audio/reconsent/P0414/P0414_q03.wav
P0414_q04,P0414,reconsent,4.0,scenario,72,audio/reconsent/P0414/P0414_q04.wav
P0414_q07,P0414,reconsent,7.0,scenario,75,audio/reconsent/P0414/P0414_q07.wav
P0414_q09,P0414,reconsent,9.0,scenario,77,audio/reconsent/P0414/P0414_q09.wav
P0414_q10,P0414,reconsent,10.0,scenario,78,audio/reconsent/P0414/P0414_q10.wav
P0414_q12,P0414,reconsent,12.0,scenario,80,audio/reconsent/P0414/P0414_q12.wav
P0414_q13,P0414,reconsent,13.0,scenario,81,audio/reconsent/P0414/P0414_q13.wav
P0414_q14,P0414,reconsent,14.0,scenario,82,audio/reconsent/P0414/P0414_q14.wav
P0414_q18,P0414,reconsent,18.0,scenario,86,audio/reconsent/P0414/P0414_q18.wav
P0414_q19,P0414,reconsent,19.0,scenario,87,audio/reconsent/P0414/P0414_q19.wav
P0414_q21,P0414,reconsent,21.0,scenario,89,audio/reconsent/P0414/P0414_q21.wav
P0414_q23,P0414,reconsent,23.0,scenario,91,audio/reconsent/P0414/P0414_q23.wav
P0414_q26,P0414,reconsent,26.0,scenario,94,audio/reconsent/P0414/P0414_q26.wav
P0414_q27,P0414,reconsent,27.0,scenario,95,audio/reconsent/P0414/P0414_q27.wav
P0414_q29,P0414,reconsent,29.0,scenario,97,audio/reconsent/P0414/P0414_q29.wav
P0414_q30,P0414,reconsent,30.0,scenario,98,audio/reconsent/P0414/P0414_q30.wav
P0414_q31,P0414,reconsent,31.0,scenario,99,audio/reconsent/P0414/P0414_q31.wav
P0414_q32,P0414,reconsent,32.0,scenario,100,audio/reconsent/P0414/P0414_q32.wav
P0414_q36,P0414,reconsent,36.0,scenario,104,audio/reconsent/P0414/P0414_q36.wav
P0414_q37,P0414,reconsent,37.0,scenario,105,audio/reconsent/P0414/P0414_q37.wav
P0414_q41,P0414,reconsent,41.0,scenario,109,audio/reconsent/P0414/P0414_q41.wav
P0414_q42,P0414,reconsent,42.0,scenario,110,audio/reconsent/P0414/P0414_q42.wav
P0414_q48,P0414,reconsent,48.0,scenario,116,audio/reconsent/P0414/P0414_q48.wav
P0414_q51,P0414,reconsent,51.0,scenario,119,audio/reconsent/P0414/P0414_q51.wav
P0414_q54,P0414,reconsent,54.0,scenario,122,audio/reconsent/P0414/P0414_q54.wav
P0414_q55,P0414,reconsent,55.0,scenario,123,audio/reconsent/P0414/P0414_q55.wav
P0414_q57,P0414,reconsent,57.0,scenario,125,audio/reconsent/P0414/P0414_q57.wav
P0414_q58,P0414,reconsent,58.0,scenario,126,audio/reconsent/P0414/P0414_q58.wav
P0414_q59,P0414,reconsent,59.0,scenario,127,audio/reconsent/P0414/P0414_q59.wav
P0414_q60,P0414,reconsent,60.0,scenario,128,audio/reconsent/P0414/P0414_q60.wav
P0414_q63,P0414,reconsent,63.0,scenario,131,audio/reconsent/P0414/P0414_q63.wav
P0414_q64,P0414,reconsent,64.0,scenario,132,audio/reconsent/P0414/P0414_q64.wav
P0414_q66,P0414,reconsent,66.0,scenario,134,audio/reconsent/P0414/P0414_q66.wav
P0414_q67,P0414,reconsent,67.0,scenario,135,audio/reconsent/P0414/P0414_q67.wav
P0414_q70,P0414,reconsent,70.0,suffix_number,138,audio/reconsent/P0414/P0414_q70.wav
P0414_q71,P0414,reconsent,71.0,suffix_additional,139,audio/reconsent/P0414/P0414_q71.wav
P0414_q72,P0414,reconsent,72.0,demographic,140,audio/reconsent/P0414/P0414_q72.wav
P0414_q73,P0414,reconsent,73.0,dialect,142,audio/reconsent/P0414/P0414_q73.wav
P0414_mic_check,P0414,reconsent,,mic_check,141,audio/reconsent/P0414/P0414_mic_check.wav
P0415_q02,P0415,reconsent,2.0,scenario,70,audio/reconsent/P0415/P0415_q02.wav
P0415_q06,P0415,reconsent,6.0,scenario,74,audio/reconsent/P0415/P0415_q06.wav
P0415_q07,P0415,reconsent,7.0,scenario,75,audio/reconsent/P0415/P0415_q07.wav
P0415_q09,P0415,reconsent,9.0,scenario,77,audio/reconsent/P0415/P0415_q09.wav
P0415_q10,P0415,reconsent,10.0,scenario,78,audio/reconsent/P0415/P0415_q10.wav
P0415_q13,P0415,reconsent,13.0,scenario,81,audio/reconsent/P0415/P0415_q13.wav
P0415_q17,P0415,reconsent,17.0,scenario,85,audio/reconsent/P0415/P0415_q17.wav
P0415_q18,P0415,reconsent,18.0,scenario,86,audio/reconsent/P0415/P0415_q18.wav
P0415_q20,P0415,reconsent,20.0,scenario,88,audio/reconsent/P0415/P0415_q20.wav
P0415_q21,P0415,reconsent,21.0,scenario,89,audio/reconsent/P0415/P0415_q21.wav
P0415_q22,P0415,reconsent,22.0,scenario,90,audio/reconsent/P0415/P0415_q22.wav
P0415_q23,P0415,reconsent,23.0,scenario,91,audio/reconsent/P0415/P0415_q23.wav
P0415_q26,P0415,reconsent,26.0,scenario,94,audio/reconsent/P0415/P0415_q26.wav
P0415_q28,P0415,reconsent,28.0,scenario,96,audio/reconsent/P0415/P0415_q28.wav
P0415_q29,P0415,reconsent,29.0,scenario,97,audio/reconsent/P0415/P0415_q29.wav
P0415_q30,P0415,reconsent,30.0,scenario,98,audio/reconsent/P0415/P0415_q30.wav
P0415_q31,P0415,reconsent,31.0,scenario,99,audio/reconsent/P0415/P0415_q31.wav
P0415_q32,P0415,reconsent,32.0,scenario,100,audio/reconsent/P0415/P0415_q32.wav
P0415_q37,P0415,reconsent,37.0,scenario,105,audio/reconsent/P0415/P0415_q37.wav
P0415_q38,P0415,reconsent,38.0,scenario,106,audio/reconsent/P0415/P0415_q38.wav
P0415_q40,P0415,reconsent,40.0,scenario,108,audio/reconsent/P0415/P0415_q40.wav
P0415_q41,P0415,reconsent,41.0,scenario,109,audio/reconsent/P0415/P0415_q41.wav
P0415_q43,P0415,reconsent,43.0,scenario,111,audio/reconsent/P0415/P0415_q43.wav
P0415_q44,P0415,reconsent,44.0,scenario,112,audio/reconsent/P0415/P0415_q44.wav
P0415_q51,P0415,reconsent,51.0,scenario,119,audio/reconsent/P0415/P0415_q51.wav
P0415_q53,P0415,reconsent,53.0,scenario,121,audio/reconsent/P0415/P0415_q53.wav
P0415_q54,P0415,reconsent,54.0,scenario,122,audio/reconsent/P0415/P0415_q54.wav
P0415_q56,P0415,reconsent,56.0,scenario,124,audio/reconsent/P0415/P0415_q56.wav
P0415_q57,P0415,reconsent,57.0,scenario,125,audio/reconsent/P0415/P0415_q57.wav
P0415_q61,P0415,reconsent,61.0,scenario,129,audio/reconsent/P0415/P0415_q61.wav
P0415_q63,P0415,reconsent,63.0,scenario,131,audio/reconsent/P0415/P0415_q63.wav
P0415_q64,P0415,reconsent,64.0,scenario,132,audio/reconsent/P0415/P0415_q64.wav
P0415_q66,P0415,reconsent,66.0,scenario,134,audio/reconsent/P0415/P0415_q66.wav
P0415_q67,P0415,reconsent,67.0,scenario,135,audio/reconsent/P0415/P0415_q67.wav
P0415_q68,P0415,reconsent,68.0,scenario,136,audio/reconsent/P0415/P0415_q68.wav
P0415_q70,P0415,reconsent,70.0,suffix_number,138,audio/reconsent/P0415/P0415_q70.wav
P0415_q71,P0415,reconsent,71.0,suffix_additional,139,audio/reconsent/P0415/P0415_q71.wav
P0415_q72,P0415,reconsent,72.0,demographic,140,audio/reconsent/P0415/P0415_q72.wav
P0415_q73,P0415,reconsent,73.0,dialect,142,audio/reconsent/P0415/P0415_q73.wav
P0415_mic_check,P0415,reconsent,,mic_check,141,audio/reconsent/P0415/P0415_mic_check.wav
P0416_q01,P0416,reconsent,1.0,scenario,69,audio/reconsent/P0416/P0416_q01.wav
P0416_q06,P0416,reconsent,6.0,scenario,74,audio/reconsent/P0416/P0416_q06.wav
P0416_q08,P0416,reconsent,8.0,scenario,76,audio/reconsent/P0416/P0416_q08.wav
P0416_q09,P0416,reconsent,9.0,scenario,77,audio/reconsent/P0416/P0416_q09.wav
P0416_q13,P0416,reconsent,13.0,scenario,81,audio/reconsent/P0416/P0416_q13.wav
P0416_q14,P0416,reconsent,14.0,scenario,82,audio/reconsent/P0416/P0416_q14.wav
P0416_q16,P0416,reconsent,16.0,scenario,84,audio/reconsent/P0416/P0416_q16.wav
P0416_q17,P0416,reconsent,17.0,scenario,85,audio/reconsent/P0416/P0416_q17.wav
P0416_q18,P0416,reconsent,18.0,scenario,86,audio/reconsent/P0416/P0416_q18.wav
P0416_q20,P0416,reconsent,20.0,scenario,88,audio/reconsent/P0416/P0416_q20.wav
P0416_q21,P0416,reconsent,21.0,scenario,89,audio/reconsent/P0416/P0416_q21.wav
P0416_q26,P0416,reconsent,26.0,scenario,94,audio/reconsent/P0416/P0416_q26.wav
P0416_q29,P0416,reconsent,29.0,scenario,97,audio/reconsent/P0416/P0416_q29.wav
P0416_q30,P0416,reconsent,30.0,scenario,98,audio/reconsent/P0416/P0416_q30.wav
P0416_q31,P0416,reconsent,31.0,scenario,99,audio/reconsent/P0416/P0416_q31.wav
P0416_q35,P0416,reconsent,35.0,scenario,103,audio/reconsent/P0416/P0416_q35.wav
P0416_q36,P0416,reconsent,36.0,scenario,104,audio/reconsent/P0416/P0416_q36.wav
P0416_q37,P0416,reconsent,37.0,scenario,105,audio/reconsent/P0416/P0416_q37.wav
P0416_q41,P0416,reconsent,41.0,scenario,109,audio/reconsent/P0416/P0416_q41.wav
P0416_q42,P0416,reconsent,42.0,scenario,110,audio/reconsent/P0416/P0416_q42.wav
P0416_q43,P0416,reconsent,43.0,scenario,111,audio/reconsent/P0416/P0416_q43.wav
P0416_q44,P0416,reconsent,44.0,scenario,112,audio/reconsent/P0416/P0416_q44.wav
P0416_q46,P0416,reconsent,46.0,scenario,114,audio/reconsent/P0416/P0416_q46.wav
P0416_q49,P0416,reconsent,49.0,scenario,117,audio/reconsent/P0416/P0416_q49.wav
P0416_q50,P0416,reconsent,50.0,scenario,118,audio/reconsent/P0416/P0416_q50.wav
P0416_q51,P0416,reconsent,51.0,scenario,119,audio/reconsent/P0416/P0416_q51.wav
P0416_q52,P0416,reconsent,52.0,scenario,120,audio/reconsent/P0416/P0416_q52.wav
P0416_q53,P0416,reconsent,53.0,scenario,121,audio/reconsent/P0416/P0416_q53.wav
P0416_q54,P0416,reconsent,54.0,scenario,122,audio/reconsent/P0416/P0416_q54.wav
P0416_q57,P0416,reconsent,57.0,scenario,125,audio/reconsent/P0416/P0416_q57.wav
P0416_q59,P0416,reconsent,59.0,scenario,127,audio/reconsent/P0416/P0416_q59.wav
P0416_q63,P0416,reconsent,63.0,scenario,131,audio/reconsent/P0416/P0416_q63.wav
P0416_q64,P0416,reconsent,64.0,scenario,132,audio/reconsent/P0416/P0416_q64.wav
P0416_q66,P0416,reconsent,66.0,scenario,134,audio/reconsent/P0416/P0416_q66.wav
P0416_q69,P0416,reconsent,69.0,scenario,137,audio/reconsent/P0416/P0416_q69.wav
P0416_q70,P0416,reconsent,70.0,suffix_number,138,audio/reconsent/P0416/P0416_q70.wav
P0416_q71,P0416,reconsent,71.0,suffix_additional,139,audio/reconsent/P0416/P0416_q71.wav
P0416_q72,P0416,reconsent,72.0,demographic,140,audio/reconsent/P0416/P0416_q72.wav
P0416_q73,P0416,reconsent,73.0,dialect,142,audio/reconsent/P0416/P0416_q73.wav
P0416_mic_check,P0416,reconsent,,mic_check,141,audio/reconsent/P0416/P0416_mic_check.wav
P0417_q01,P0417,reconsent,1.0,scenario,69,audio/reconsent/P0417/P0417_q01.wav
P0417_q04,P0417,reconsent,4.0,scenario,72,audio/reconsent/P0417/P0417_q04.wav
P0417_q06,P0417,reconsent,6.0,scenario,74,audio/reconsent/P0417/P0417_q06.wav
P0417_q07,P0417,reconsent,7.0,scenario,75,audio/reconsent/P0417/P0417_q07.wav
P0417_q10,P0417,reconsent,10.0,scenario,78,audio/reconsent/P0417/P0417_q10.wav
P0417_q13,P0417,reconsent,13.0,scenario,81,audio/reconsent/P0417/P0417_q13.wav
P0417_q14,P0417,reconsent,14.0,scenario,82,audio/reconsent/P0417/P0417_q14.wav
P0417_q16,P0417,reconsent,16.0,scenario,84,audio/reconsent/P0417/P0417_q16.wav
P0417_q17,P0417,reconsent,17.0,scenario,85,audio/reconsent/P0417/P0417_q17.wav
P0417_q18,P0417,reconsent,18.0,scenario,86,audio/reconsent/P0417/P0417_q18.wav
P0417_q19,P0417,reconsent,19.0,scenario,87,audio/reconsent/P0417/P0417_q19.wav
P0417_q21,P0417,reconsent,21.0,scenario,89,audio/reconsent/P0417/P0417_q21.wav
P0417_q24,P0417,reconsent,24.0,scenario,92,audio/reconsent/P0417/P0417_q24.wav
P0417_q29,P0417,reconsent,29.0,scenario,97,audio/reconsent/P0417/P0417_q29.wav
P0417_q30,P0417,reconsent,30.0,scenario,98,audio/reconsent/P0417/P0417_q30.wav
P0417_q31,P0417,reconsent,31.0,scenario,99,audio/reconsent/P0417/P0417_q31.wav
P0417_q32,P0417,reconsent,32.0,scenario,100,audio/reconsent/P0417/P0417_q32.wav
P0417_q37,P0417,reconsent,37.0,scenario,105,audio/reconsent/P0417/P0417_q37.wav
P0417_q38,P0417,reconsent,38.0,scenario,106,audio/reconsent/P0417/P0417_q38.wav
P0417_q40,P0417,reconsent,40.0,scenario,108,audio/reconsent/P0417/P0417_q40.wav
P0417_q41,P0417,reconsent,41.0,scenario,109,audio/reconsent/P0417/P0417_q41.wav
P0417_q42,P0417,reconsent,42.0,scenario,110,audio/reconsent/P0417/P0417_q42.wav
P0417_q43,P0417,reconsent,43.0,scenario,111,audio/reconsent/P0417/P0417_q43.wav
P0417_q45,P0417,reconsent,45.0,scenario,113,audio/reconsent/P0417/P0417_q45.wav
P0417_q48,P0417,reconsent,48.0,scenario,116,audio/reconsent/P0417/P0417_q48.wav
P0417_q49,P0417,reconsent,49.0,scenario,117,audio/reconsent/P0417/P0417_q49.wav
P0417_q51,P0417,reconsent,51.0,scenario,119,audio/reconsent/P0417/P0417_q51.wav
P0417_q56,P0417,reconsent,56.0,scenario,124,audio/reconsent/P0417/P0417_q56.wav
P0417_q57,P0417,reconsent,57.0,scenario,125,audio/reconsent/P0417/P0417_q57.wav
P0417_q59,P0417,reconsent,59.0,scenario,127,audio/reconsent/P0417/P0417_q59.wav
P0417_q60,P0417,reconsent,60.0,scenario,128,audio/reconsent/P0417/P0417_q60.wav
P0417_q61,P0417,reconsent,61.0,scenario,129,audio/reconsent/P0417/P0417_q61.wav
P0417_q63,P0417,reconsent,63.0,scenario,131,audio/reconsent/P0417/P0417_q63.wav
P0417_q64,P0417,reconsent,64.0,scenario,132,audio/reconsent/P0417/P0417_q64.wav
P0417_q67,P0417,reconsent,67.0,scenario,135,audio/reconsent/P0417/P0417_q67.wav
P0417_q70,P0417,reconsent,70.0,suffix_number,138,audio/reconsent/P0417/P0417_q70.wav
P0417_q71,P0417,reconsent,71.0,suffix_additional,139,audio/reconsent/P0417/P0417_q71.wav
P0417_q72,P0417,reconsent,72.0,demographic,140,audio/reconsent/P0417/P0417_q72.wav
P0417_q73,P0417,reconsent,73.0,dialect,142,audio/reconsent/P0417/P0417_q73.wav
P0417_mic_check,P0417,reconsent,,mic_check,141,audio/reconsent/P0417/P0417_mic_check.wav
P0418_q01,P0418,reconsent,1.0,scenario,69,audio/reconsent/P0418/P0418_q01.wav
P0418_q05,P0418,reconsent,5.0,scenario,73,audio/reconsent/P0418/P0418_q05.wav
P0418_q06,P0418,reconsent,6.0,scenario,74,audio/reconsent/P0418/P0418_q06.wav
P0418_q08,P0418,reconsent,8.0,scenario,76,audio/reconsent/P0418/P0418_q08.wav
P0418_q09,P0418,reconsent,9.0,scenario,77,audio/reconsent/P0418/P0418_q09.wav
P0418_q12,P0418,reconsent,12.0,scenario,80,audio/reconsent/P0418/P0418_q12.wav
P0418_q13,P0418,reconsent,13.0,scenario,81,audio/reconsent/P0418/P0418_q13.wav
P0418_q14,P0418,reconsent,14.0,scenario,82,audio/reconsent/P0418/P0418_q14.wav
P0418_q15,P0418,reconsent,15.0,scenario,83,audio/reconsent/P0418/P0418_q15.wav
P0418_q17,P0418,reconsent,17.0,scenario,85,audio/reconsent/P0418/P0418_q17.wav
P0418_q18,P0418,reconsent,18.0,scenario,86,audio/reconsent/P0418/P0418_q18.wav
P0418_q22,P0418,reconsent,22.0,scenario,90,audio/reconsent/P0418/P0418_q22.wav
P0418_q24,P0418,reconsent,24.0,scenario,92,audio/reconsent/P0418/P0418_q24.wav
P0418_q25,P0418,reconsent,25.0,scenario,93,audio/reconsent/P0418/P0418_q25.wav
P0418_q26,P0418,reconsent,26.0,scenario,94,audio/reconsent/P0418/P0418_q26.wav
P0418_q28,P0418,reconsent,28.0,scenario,96,audio/reconsent/P0418/P0418_q28.wav
P0418_q32,P0418,reconsent,32.0,scenario,100,audio/reconsent/P0418/P0418_q32.wav
P0418_q34,P0418,reconsent,34.0,scenario,102,audio/reconsent/P0418/P0418_q34.wav
P0418_q35,P0418,reconsent,35.0,scenario,103,audio/reconsent/P0418/P0418_q35.wav
P0418_q36,P0418,reconsent,36.0,scenario,104,audio/reconsent/P0418/P0418_q36.wav
P0418_q37,P0418,reconsent,37.0,scenario,105,audio/reconsent/P0418/P0418_q37.wav
P0418_q38,P0418,reconsent,38.0,scenario,106,audio/reconsent/P0418/P0418_q38.wav
P0418_q45,P0418,reconsent,45.0,scenario,113,audio/reconsent/P0418/P0418_q45.wav
P0418_q46,P0418,reconsent,46.0,scenario,114,audio/reconsent/P0418/P0418_q46.wav
P0418_q47,P0418,reconsent,47.0,scenario,115,audio/reconsent/P0418/P0418_q47.wav
P0418_q49,P0418,reconsent,49.0,scenario,117,audio/reconsent/P0418/P0418_q49.wav
P0418_q50,P0418,reconsent,50.0,scenario,118,audio/reconsent/P0418/P0418_q50.wav
P0418_q52,P0418,reconsent,52.0,scenario,120,audio/reconsent/P0418/P0418_q52.wav
P0418_q53,P0418,reconsent,53.0,scenario,121,audio/reconsent/P0418/P0418_q53.wav
P0418_q54,P0418,reconsent,54.0,scenario,122,audio/reconsent/P0418/P0418_q54.wav
P0418_q55,P0418,reconsent,55.0,scenario,123,audio/reconsent/P0418/P0418_q55.wav
P0418_q57,P0418,reconsent,57.0,scenario,125,audio/reconsent/P0418/P0418_q57.wav
P0418_q59,P0418,reconsent,59.0,scenario,127,audio/reconsent/P0418/P0418_q59.wav
P0418_q60,P0418,reconsent,60.0,scenario,128,audio/reconsent/P0418/P0418_q60.wav
P0418_q65,P0418,reconsent,65.0,scenario,133,audio/reconsent/P0418/P0418_q65.wav
P0418_q70,P0418,reconsent,70.0,suffix_number,138,audio/reconsent/P0418/P0418_q70.wav
P0418_q71,P0418,reconsent,71.0,suffix_additional,139,audio/reconsent/P0418/P0418_q71.wav
P0418_q72,P0418,reconsent,72.0,demographic,140,audio/reconsent/P0418/P0418_q72.wav
P0418_q73,P0418,reconsent,73.0,dialect,142,audio/reconsent/P0418/P0418_q73.wav
P0418_mic_check,P0418,reconsent,,mic_check,141,audio/reconsent/P0418/P0418_mic_check.wav
P0419_q02,P0419,reconsent,2.0,scenario,70,audio/reconsent/P0419/P0419_q02.wav
P0419_q03,P0419,reconsent,3.0,scenario,71,audio/reconsent/P0419/P0419_q03.wav
P0419_q05,P0419,reconsent,5.0,scenario,73,audio/reconsent/P0419/P0419_q05.wav
P0419_q09,P0419,reconsent,9.0,scenario,77,audio/reconsent/P0419/P0419_q09.wav
P0419_q11,P0419,reconsent,11.0,scenario,79,audio/reconsent/P0419/P0419_q11.wav
P0419_q12,P0419,reconsent,12.0,scenario,80,audio/reconsent/P0419/P0419_q12.wav
P0419_q15,P0419,reconsent,15.0,scenario,83,audio/reconsent/P0419/P0419_q15.wav
P0419_q19,P0419,reconsent,19.0,scenario,87,audio/reconsent/P0419/P0419_q19.wav
P0419_q20,P0419,reconsent,20.0,scenario,88,audio/reconsent/P0419/P0419_q20.wav
P0419_q22,P0419,reconsent,22.0,scenario,90,audio/reconsent/P0419/P0419_q22.wav
P0419_q23,P0419,reconsent,23.0,scenario,91,audio/reconsent/P0419/P0419_q23.wav
P0419_q25,P0419,reconsent,25.0,scenario,93,audio/reconsent/P0419/P0419_q25.wav
P0419_q26,P0419,reconsent,26.0,scenario,94,audio/reconsent/P0419/P0419_q26.wav
P0419_q27,P0419,reconsent,27.0,scenario,95,audio/reconsent/P0419/P0419_q27.wav
P0419_q28,P0419,reconsent,28.0,scenario,96,audio/reconsent/P0419/P0419_q28.wav
P0419_q29,P0419,reconsent,29.0,scenario,97,audio/reconsent/P0419/P0419_q29.wav
P0419_q33,P0419,reconsent,33.0,scenario,101,audio/reconsent/P0419/P0419_q33.wav
P0419_q34,P0419,reconsent,34.0,scenario,102,audio/reconsent/P0419/P0419_q34.wav
P0419_q35,P0419,reconsent,35.0,scenario,103,audio/reconsent/P0419/P0419_q35.wav
P0419_q36,P0419,reconsent,36.0,scenario,104,audio/reconsent/P0419/P0419_q36.wav
P0419_q43,P0419,reconsent,43.0,scenario,111,audio/reconsent/P0419/P0419_q43.wav
P0419_q44,P0419,reconsent,44.0,scenario,112,audio/reconsent/P0419/P0419_q44.wav
P0419_q46,P0419,reconsent,46.0,scenario,114,audio/reconsent/P0419/P0419_q46.wav
P0419_q47,P0419,reconsent,47.0,scenario,115,audio/reconsent/P0419/P0419_q47.wav
P0419_q48,P0419,reconsent,48.0,scenario,116,audio/reconsent/P0419/P0419_q48.wav
P0419_q50,P0419,reconsent,50.0,scenario,118,audio/reconsent/P0419/P0419_q50.wav
P0419_q52,P0419,reconsent,52.0,scenario,120,audio/reconsent/P0419/P0419_q52.wav
P0419_q53,P0419,reconsent,53.0,scenario,121,audio/reconsent/P0419/P0419_q53.wav
P0419_q54,P0419,reconsent,54.0,scenario,122,audio/reconsent/P0419/P0419_q54.wav
P0419_q58,P0419,reconsent,58.0,scenario,126,audio/reconsent/P0419/P0419_q58.wav
P0419_q62,P0419,reconsent,62.0,scenario,130,audio/reconsent/P0419/P0419_q62.wav
P0419_q65,P0419,reconsent,65.0,scenario,133,audio/reconsent/P0419/P0419_q65.wav
P0419_q66,P0419,reconsent,66.0,scenario,134,audio/reconsent/P0419/P0419_q66.wav
P0419_q68,P0419,reconsent,68.0,scenario,136,audio/reconsent/P0419/P0419_q68.wav
P0419_q69,P0419,reconsent,69.0,scenario,137,audio/reconsent/P0419/P0419_q69.wav
P0419_q70,P0419,reconsent,70.0,suffix_number,138,audio/reconsent/P0419/P0419_q70.wav
P0419_q71,P0419,reconsent,71.0,suffix_additional,139,audio/reconsent/P0419/P0419_q71.wav
P0419_q72,P0419,reconsent,72.0,demographic,140,audio/reconsent/P0419/P0419_q72.wav
P0419_q73,P0419,reconsent,73.0,dialect,142,audio/reconsent/P0419/P0419_q73.wav
P0419_mic_check,P0419,reconsent,,mic_check,141,audio/reconsent/P0419/P0419_mic_check.wav
P0420_q02,P0420,reconsent,2.0,scenario,70,audio/reconsent/P0420/P0420_q02.wav
P0420_q04,P0420,reconsent,4.0,scenario,72,audio/reconsent/P0420/P0420_q04.wav
P0420_q05,P0420,reconsent,5.0,scenario,73,audio/reconsent/P0420/P0420_q05.wav
P0420_q06,P0420,reconsent,6.0,scenario,74,audio/reconsent/P0420/P0420_q06.wav
P0420_q07,P0420,reconsent,7.0,scenario,75,audio/reconsent/P0420/P0420_q07.wav
P0420_q09,P0420,reconsent,9.0,scenario,77,audio/reconsent/P0420/P0420_q09.wav
P0420_q11,P0420,reconsent,11.0,scenario,79,audio/reconsent/P0420/P0420_q11.wav
P0420_q13,P0420,reconsent,13.0,scenario,81,audio/reconsent/P0420/P0420_q13.wav
P0420_q15,P0420,reconsent,15.0,scenario,83,audio/reconsent/P0420/P0420_q15.wav
P0420_q17,P0420,reconsent,17.0,scenario,85,audio/reconsent/P0420/P0420_q17.wav
P0420_q18,P0420,reconsent,18.0,scenario,86,audio/reconsent/P0420/P0420_q18.wav
P0420_q20,P0420,reconsent,20.0,scenario,88,audio/reconsent/P0420/P0420_q20.wav
P0420_q21,P0420,reconsent,21.0,scenario,89,audio/reconsent/P0420/P0420_q21.wav
P0420_q22,P0420,reconsent,22.0,scenario,90,audio/reconsent/P0420/P0420_q22.wav
P0420_q23,P0420,reconsent,23.0,scenario,91,audio/reconsent/P0420/P0420_q23.wav
P0420_q24,P0420,reconsent,24.0,scenario,92,audio/reconsent/P0420/P0420_q24.wav
P0420_q25,P0420,reconsent,25.0,scenario,93,audio/reconsent/P0420/P0420_q25.wav
P0420_q27,P0420,reconsent,27.0,scenario,95,audio/reconsent/P0420/P0420_q27.wav
P0420_q28,P0420,reconsent,28.0,scenario,96,audio/reconsent/P0420/P0420_q28.wav
P0420_q29,P0420,reconsent,29.0,scenario,97,audio/reconsent/P0420/P0420_q29.wav
P0420_q34,P0420,reconsent,34.0,scenario,102,audio/reconsent/P0420/P0420_q34.wav
P0420_q42,P0420,reconsent,42.0,scenario,110,audio/reconsent/P0420/P0420_q42.wav
P0420_q44,P0420,reconsent,44.0,scenario,112,audio/reconsent/P0420/P0420_q44.wav
P0420_q47,P0420,reconsent,47.0,scenario,115,audio/reconsent/P0420/P0420_q47.wav
